Date,close,type,p-b change,bar,ma3,ema9,ma20,zigzag,zz trend,ema12,ema26,MACD,signal,slope MACD,slope signal,buy pt,day of interest
2023-08-02,254.11000061035156,-1.0,-0.04980739793676837,2.0,260.8700002034505,263.6637059806313,271.1494995117188,0,-1.0,265.0188631474571,263.0163997789103,2.0024633685468416,5.920830496578711,-1.2709176187163393,-0.9795917820079669,False,
2023-08-03,259.32000732421875,1.0,0.020502958173047793,1.0,258.1666717529297,262.79496624934876,270.2884994506836,0,-1.0,264.14211609772815,262.7425929304146,1.3995231673135322,5.016569030725676,-0.6029402012333094,-0.9042614658530352,False,
2023-08-04,253.86000061035156,,,,255.76333618164062,261.00797312154936,269.25999984741213,0,-1.0,262.5602521765933,262.08462312892846,0.4756290476648246,4.108381034113505,-0.9238941196487076,-0.9081879966121704,False,
2023-08-07,251.4499969482422,,,,254.87666829427084,259.0963778868879,268.3520004272461,0,-1.0,260.85098214146234,261.29687304147023,-0.4458909000078961,3.197526647289225,-0.9215199476727207,-0.9108543868242802,False,
2023-08-08,249.6999969482422,,,,251.6699981689453,257.2171016991588,267.3474998474121,0,-1.0,259.13544595789,260.4378451827126,-1.3023992248225795,2.2975414728668646,-0.8565083248146834,-0.8999851744223606,False,
2023-08-09,242.19000244140625,-1.0,-0.06605739780577537,4.0,247.77999877929688,254.2116818476083,265.85750045776365,0,-1.0,256.52845464766176,259.08615312780097,-2.5576984801392086,1.32649348226565,-1.2552992553166291,-0.9710479906012146,False,
2023-08-10,245.33999633789062,1.0,0.01300629202168022,1.0,245.7433319091797,252.43734474566477,264.229500579834,0,-1.0,254.80715336923544,258.0679192915113,-3.26076592227588,0.40904160135734413,-0.7030674421366712,-0.9174518809083059,False,
2023-08-11,242.64999389648438,,,,243.3933308919271,250.47987457582872,262.2930000305176,0,-1.0,252.93682114265835,256.92585074373153,-3.9890296010731845,-0.47057263912876157,-0.7282636787973047,-0.8796142404861057,False,
2023-08-14,239.75999450683594,,,,242.5833282470703,248.3358985620302,259.7619995117187,0,-1.0,250.90961704483954,255.65430583729483,-4.7446887924552925,-1.3253958697940678,-0.755659191382108,-0.8548232306653062,False,
2023-08-15,232.9600067138672,,,,238.4566650390625,245.2607201923976,256.7430000305176,0,-1.0,248.14813853238226,253.97324664296684,-5.82510811058458,-2.22533831795217,-1.0804193181292874,-0.8999424481581024,False,
2023-08-16,225.60000610351562,,,,232.7733357747396,241.32857737462123,253.45999984741212,0,-1.0,244.67919508178738,251.871525121526,-7.192330039738607,-3.2187366623094578,-1.3672219291540273,-0.9933983443572876,False,
2023-08-17,219.22000122070312,,,,225.92667134602866,236.90686214383763,251.27600021362304,0,-1.0,240.76239602623593,249.45289372146505,-8.690497695229112,-4.313088868893389,-1.498167655490505,-1.094352206583931,False,
2023-08-18,215.49000549316406,-1.0,-0.12166785395894494,6.0,220.10333760579428,232.62349081370292,249.04950103759765,-1,-1.0,236.87433594422487,246.93712422307237,-10.062788278847506,-5.463028750884213,-1.372290583618394,-1.1499398819908242,False,
2023-08-21,231.27999877929688,,,,221.99666849772134,232.35479240682173,247.1605010986328,0,1.0,236.0136686880821,245.77733715316307,-9.763668465080968,-6.323156693723565,0.29911981376653785,-0.8601279428393518,False,
2023-08-22,233.19000244140625,,,,226.65333557128906,232.52183441373865,245.55600128173828,0,1.0,235.57925849628583,244.84494198932924,-9.265683493043412,-6.911662053587534,0.49798497203755687,-0.5885053598639693,False,
2023-08-23,236.86000061035156,1.0,0.0991693098168556,3.0,233.77666727701822,233.38946765306125,244.18150100708007,0,1.0,235.77629574460363,244.25346485014572,-8.477169105542089,-7.224763463978446,0.7885143875013227,-0.313101410390912,False,
2023-08-24,230.0399932861328,,,,233.36333211263022,232.71957277967556,242.89800033569335,1,1.0,234.89378767406964,243.20061510466329,-8.306827430593643,-7.4411762573014855,0.1703416749484461,-0.2164127933230393,False,
